113.193	123.591	129.49	111.014	125.61	131.147	108.698	123.567	136.872	131.446	116.444	136.051	140.057	127.886	120.476	140.491	142.441	128.988	114.261	140.404	147.062	145.678	136.144	108.559	128.685	143.615	150.504	153.737	154.71	154.054	152.357	150.59	149.971	151.005	152.84	154.214	154.361	153.088	150.179	144.637	133.042	108.87	134.813	146.184	148.427	141.964	110.444	132.747	146.017	143.734	118.891	129.915	144.259	140.601	103.541	133.914	143.02	132.744	106.887	138.161	136.55	95.0939	130.077	134.303	
115.529	122.346	123.218	115.103	105.631	124.733	125.177	91.4077	129.25	137.976	127.801	109.823	139.851	143.443	131.478	104.024	138.744	145.287	141.988	125.526	118.908	141.14	148.221	148.788	144.284	133.648	108.049	109.415	129.894	137.678	140.934	141.835	141.822	141.716	141.086	138.26	130.413	109.754	112.466	133.003	142.165	146.607	147.35	142.767	127.629	127.351	144.098	148.417	142.205	108.851	135.676	146.259	141.658	116.146	132.04	139.916	132.029	120.787	132.618	131.287	119.959	127.866	130.895	122.011	
132.887	126.834	94.5954	128.582	127.071	99.1242	124.532	125.579	81.3611	124.011	132.102	123.389	117.427	134.034	138.575	133.45	119.115	133.557	144.687	146.493	139.341	109.935	126.512	142.977	148.485	149.962	149.665	148.285	145.642	141.715	137.559	135.006	134.631	135.549	137.464	140.847	145.275	149.085	150.888	150.162	146.675	139.68	125.804	104.938	133.959	145.091	146.905	138.567	96.8013	135.507	144.36	138.164	86.2237	133.79	140.693	129.002	110.109	136.112	135.173	105.113	128.462	136.651	123.28	111.241	
133.653	123.164	116.184	131.177	132.11	115.242	113.468	131.604	130.511	106.589	118.018	133.068	131.697	111.457	120.913	136.793	138.221	126.189	99.3293	134.418	142.23	141.709	135.394	123.433	111.733	124.592	136.483	143.508	146.83	147.438	146.703	146.128	146.355	146.945	147.197	146.899	146.11	144.04	138.704	126.265	100.784	125.999	137.313	141.167	140.133	133.153	108.764	119.03	137.549	140.482	130.138	115.781	138.929	142.346	130.127	122.855	139.701	138.557	120.029	128.248	136.655	129.136	114.301	130.763	
114.837	115.897	125.35	119.689	120.156	122.611	110.629	119.88	131.175	128.814	100.64	122.4	137.978	139.166	125.802	108.668	137.88	144.023	140.864	127.976	111.185	130.761	140.389	144.59	145.213	142.324	135.582	125.741	118.873	116.62	112.67	110.589	115.085	120.539	121.379	116.454	114.905	125.3	134.882	141.144	144.249	144.269	140.717	131.707	115.836	128.026	139.719	143.195	138.927	118.6	119.733	140.256	143.238	133.236	105.497	135.669	139.648	126.207	112.744	133.906	130.429	82.1592	126	130.53	
116.587	126.11	119.306	105.959	119.809	122.233	116.037	103.246	106.715	121.9	123.442	108.032	119.028	132.747	133.942	126.956	123.832	133.377	139.7	140.717	135.775	120.951	114.205	134.034	142.156	145.157	145.876	145.793	145.414	144.516	143.233	142.2	141.764	142.141	142.973	144.011	145.507	146.922	147.147	145.151	140.045	130.806	116.431	117.429	131.581	139.426	140.947	134.546	112.259	124.921	137.199	135.907	118.896	122.269	135.459	132.323	110.965	125.272	132.566	123.556	108.338	126.978	127.479	110.38	
134.229	128.303	91.196	130.022	133.786	117.75	115.162	131.502	128.293	98.4187	118.686	129.695	125.993	99.7316	117.236	132.365	133.783	124.604	111.438	127.301	135.742	137.549	134.772	128.694	118.595	94.9737	96.5548	119.283	128.719	132.741	134.306	134.91	134.53	133.598	132.392	130.945	129.106	124.759	112.641	95.6007	123.088	133.416	136.539	135.405	130.61	120.781	97.9054	113.587	130.105	134.551	130.07	123.204	132.443	138.08	134.419	121.286	129.692	136.82	129.938	103.225	129.758	133.078	112.852	118.979	
131.338	113.12	115.224	131.866	129.904	109.938	121.71	132.98	132.106	121.177	114.407	129.762	136.096	133.902	118.588	105.863	134.042	142.318	142.325	133.968	110.86	118.591	132.165	138.456	142.484	144.544	143.763	139.958	134.931	132.321	132.977	133.576	132.298	130.901	132.124	135.135	137.381	138.551	140.324	143.1	144.684	142.32	132.969	111.334	120.016	131.618	136.411	138.256	136.181	123.617	104.14	136.52	143.056	136.846	101.826	130.184	138.976	132.155	92.0807	126.714	133.295	122.121	97.8013	129.297	
92.0982	110.029	120.795	113.114	96.5023	119.388	123.244	113.316	107.462	121.794	123.558	115.357	115.719	126.154	128.309	121.732	119.166	131.022	135.896	134.247	130.172	127.826	125.773	126.04	132.037	137.731	139.827	138.873	137.336	137.513	138.705	138.968	137.958	137.168	137.952	139.445	139.806	138.55	136.878	136.122	135.401	131.954	125.61	126.584	131.809	132.518	128.975	124.288	123.326	124.188	125.809	129.559	129.25	121.624	123.862	130.602	125.511	106.811	123.321	127.568	114.005	97.5977	121.761	120.436	
126.257	128.065	106.697	115.741	128.989	124.348	107.298	122.576	127.38	119.62	113.489	124.667	126.508	118.25	115.996	126.935	129.438	123.559	116.647	125.308	131.724	132.928	131.705	130.236	127.783	123.619	119.627	118.489	120.362	123.741	126.714	127.758	126.843	124.645	121.956	120.252	120.236	121.668	123.516	125.143	128.026	131.489	132.826	130.649	125.377	122.711	125.582	125.948	123.562	125.575	127.791	123.381	119.138	128.175	130.863	120.739	113.993	130.507	130.737	111.082	118.429	129.984	121.616	87.2269	
